lon,lat
4.592202,50.955111
4.719964,50.873368
3.8374,50.993703
4.476945,51.011689
4.31204,51.008631
4.116941,51.024097
5.147557,50.812727
4.955305,50.796408
3.471347,50.929671
4.268022,51.01412
4.138984,51.01706
4.878687,50.831242
4.969962,50.802746
4.093898,51.021564
5.066863,50.843199
4.993185,50.811118
3.843764,50.995108
3.755409,51.007382
4.102327,51.025441
3.435641,50.902681
4.100496,51.024945
4.765993,50.853235
3.466091,50.925239
4.414761,51.018
3.98867,51.001299
4.912075,50.820089
3.718804,51.014462
3.53517,50.977857
3.799486,51.006934
3.707412,51.020923
4.964228,50.79995
3.802902,51.005735
3.883354,51.008984
3.898647,51.003228
3.915347,51.003371
4.833691,50.833398
4.791212,50.850217
4.310892,51.00856
3.45429,50.91643
3.721326,51.014308
4.10718,51.022194
4.706196,50.901912
5.163506,50.811806
4.218926,51.014756
3.98998,50.999595
5.161637,50.812875
4.27973,51.011817
4.159032,51.018837
4.461243,51.011428
3.526001,50.974397
3.767937,51.008244
4.399604,51.014242
4.387617,51.012114
5.003201,50.82148
4.81056,50.84397
4.38838,51.012188
3.497845,50.951414
3.569209,50.983457
5.002684,50.821166
3.870089,51.005287
5.001451,50.820423
4.900228,50.826045
4.925385,50.811406
4.42471,51.017927
5.050322,50.842283
4.466338,51.011922
3.604871,50.988483
3.915462,51.003397
4.706479,50.9014
4.483001,51.014192
4.804733,50.845595
3.727749,51.014108
4.839621,50.831465
3.984334,51.001371
4.240618,51.013683
3.751269,51.008578
3.536121,50.978053
3.778652,51.006249
4.898029,50.826723
3.568985,50.983452
4.706403,50.903387
4.889655,50.830093
4.10125,51.025353
4.368403,51.011376
3.806644,51.004185
4.672356,50.933924
4.095116,51.022984
4.331558,51.008036
3.856446,51.002119
4.114676,51.022957
3.966751,51.001777
4.672815,50.933977
4.241089,51.013681
4.399773,51.014553
5.166193,50.811428
3.700103,51.017723
3.710049,51.01696
4.716746,50.883356
3.839946,50.994165
3.653048,50.997789
4.056478,51.013247
3.835944,50.993578
4.389813,51.012538
4.962461,50.799011
3.62978,50.99292
3.565431,50.982947
3.77294,51.009709
3.663639,51.002478
4.73955,50.856463
3.864685,51.002986
3.818208,50.999672
4.987812,50.806605
4.441334,51.016752
3.734036,51.014221
3.708259,51.018185
4.470252,51.011512
3.80429,51.00572
4.714323,50.884761
3.416669,50.881739
4.349633,51.010223
4.941898,50.797304
4.118293,51.023016
5.146514,50.81301
4.764633,50.853528
3.991226,50.998361
5.093027,50.830847
4.118855,51.02146
4.901408,50.825697
4.936076,50.801777
4.834702,50.829788
4.476579,51.011823
4.938203,50.802069
5.048293,50.841589
4.40737,51.017469
4.907698,50.822618
4.719455,50.873041
4.720483,50.871038
3.486436,50.939819
4.71643,50.883444
4.469229,51.01159
4.400351,51.015608
4.924472,50.809778
4.940438,50.80169
4.724565,50.864959
4.451203,51.015139
4.890171,50.829894
3.80377,51.00566
3.709828,51.017619
4.731298,50.860437
4.709927,50.886549
3.878919,51.008601
4.570484,50.966833
4.389182,51.012274
3.489682,50.943559
4.862018,50.833897
3.433946,50.899353
5.170401,50.811972
5.178388,50.817769
4.71713,50.88258
4.104879,51.023279
4.719223,50.872295
4.831876,50.838245
4.302652,51.008545
4.478114,51.012144
4.183625,51.017559
4.203923,51.016736
4.219697,51.014729
4.112156,51.022645
3.785643,51.006755
4.082649,51.019389
4.716199,50.884516
4.730749,50.859938
4.108291,51.021333
4.867299,50.833286
4.085443,51.01946
3.548868,50.980165
3.704858,51.019945
5.175467,50.814568
5.078142,50.837273
4.228434,51.014241
3.520255,50.968392
4.761849,50.854265
4.539458,50.987197
4.861866,50.833886
3.436475,50.902321
4.236923,51.013883
4.594367,50.95606
4.415504,51.018154
4.924836,50.809214
4.831837,50.839257
4.064782,51.015382
4.1378,51.017733
3.471761,50.930044
3.519601,50.96913
3.871066,51.005718
4.678683,50.927749
5.145432,50.813391
4.997669,50.818166
3.84193,50.994589
5.056717,50.844066
4.955484,50.796437
4.925325,50.810614
4.268099,51.014226
3.75727,51.006953
4.423432,51.017905
3.733929,51.014278
3.51013,50.960295
4.854149,50.832743
4.680154,50.92777
3.700075,51.017729
3.569801,50.983606
4.217777,51.015166
3.703335,51.019251
4.560729,50.973206
4.124765,51.020524
3.647671,50.99563
4.833275,50.83043
4.248476,51.013539
5.103466,50.82782
3.495775,50.948176
3.773979,51.010106
4.365732,51.011207
4.218913,51.015005
4.358578,51.010985
4.992972,50.810895
3.768241,51.008277
4.706962,50.887935
4.6991,50.921189
3.53545,50.977922
4.573529,50.964976
3.918551,51.003481
3.533284,50.97755
4.765015,50.853431
4.642207,50.947167
4.474001,51.011941
5.107919,50.826298
3.518947,50.966073
4.475235,51.012131
5.141298,50.814149
4.424956,51.017949
4.70632,50.895059
3.917399,51.003461
3.733909,51.013532
3.809797,51.00224
3.513188,50.962176
4.483633,51.013878
4.543738,50.984459
5.057283,50.844233
4.924432,50.809761
4.295251,51.008785
4.935886,50.801742
3.947604,51.000406
4.92542,50.811357
5.05447,50.843593
4.928077,50.807491
3.881056,51.00887
4.205084,51.016682
3.778561,51.006309
4.10535,51.022856
4.011342,51.002928
3.927948,51.003011
3.658261,51.000014
4.791178,50.850303
3.727547,51.014187
4.735805,50.857394
4.706428,50.903164
4.439452,51.01643
4.416026,51.018244
5.17697,50.8173
4.344539,51.009947
5.124757,50.820499
4.706193,50.888257
4.123313,51.019984
4.940286,50.802272
4.70602,50.90286
4.791375,50.849809
4.925552,50.8087
4.913972,50.819423
4.506656,51.002062
4.449534,51.015107
4.136043,51.01849
4.917487,50.818177
4.643688,50.946868
3.915424,51.003376
5.160406,50.813653
4.276063,51.012206
3.416037,50.881724
3.739771,51.011738
4.838516,50.831503
5.160523,50.813703
4.706434,50.901563
3.751174,51.00865
4.839125,50.831509
5.171451,50.81238
3.416496,50.881734
4.79126,50.849889
4.759033,50.854941
4.397508,51.01257
4.714114,50.884829
3.699859,51.01762
4.964284,50.800072
4.10005,51.024809
5.160395,50.81369
3.734162,51.013881
3.45504,50.916296
4.718424,50.880395
4.591591,50.954841
4.80943,50.844305
3.856788,51.002209
4.706272,50.894844
3.763254,51.005825
4.360745,51.011057
4.878481,50.831265
5.162762,50.81151
4.705723,50.894075
4.925007,50.809096
4.47781,51.011361
4.331266,51.00916
4.358861,51.011033
4.133852,51.01918
3.804244,51.005965
4.706389,50.900446
4.834596,50.829756
5.037406,50.838325
3.651386,50.997099
4.706122,50.903008
3.886386,51.005318
4.709067,50.886928
4.973192,50.804271
4.429091,51.018164
5.104006,50.827601
3.448344,50.911084
4.046704,51.011055
3.863691,51.00273
4.057523,51.013513
4.0574,51.013712
3.984413,51.001402
4.568163,50.968292
4.928194,50.807483
3.541628,50.979064
4.54392,50.984391
3.991652,51.001033
4.813261,50.842136
3.82355,50.996783
4.425293,51.01801
3.752723,51.00812
3.521569,50.967024
3.889964,51.002529
4.113618,51.022831
4.382724,51.011903
3.886313,51.005416
4.400058,51.015583
3.656751,50.999407
4.119875,51.021081
4.012018,51.003173
4.276213,51.012184
3.427611,50.894168
4.706264,50.893126
3.622306,50.991738
3.517382,50.965407
4.935258,50.802194
4.831609,50.836615
4.140495,51.016542
4.401977,51.015788
3.92234,51.003273
4.957728,50.796929
3.734149,51.013187
3.45349,50.916597
4.242569,51.013842
3.524946,50.973571
4.555885,50.976385
5.087941,50.832444
3.889731,51.00277
3.605467,50.988473
3.473953,50.931854
4.868357,50.832973
4.90956,50.82175
4.795596,50.848578
3.803469,51.005551
3.727089,51.014758
4.298485,51.008974
5.161398,50.813528
4.925447,50.810729
4.63936,50.947705
3.669996,51.005108
4.093233,51.02144
4.44484,51.01479
3.76565,51.006535
4.720799,50.869687
4.932333,50.806425
3.799045,51.007087
4.441802,51.016296
3.88191,51.008973
4.398512,51.013167
4.147818,51.016601
4.205677,51.016651
4.388972,51.012266
4.891142,50.829725
3.838462,50.99387
3.956046,50.999974
5.053124,50.843205
3.454401,50.916077
4.092409,51.021312
3.415991,50.881685
5.160203,50.813782
5.16272,50.811512
4.76983,50.852724
3.469756,50.92833
3.617924,50.991073
4.675262,50.933064
4.890481,50.829824
4.477496,51.011533
4.528962,50.99194
4.491547,51.009221
3.986059,51.001369
4.095999,51.023295
3.699801,51.017676
4.177061,51.017631
4.308503,51.008449
5.102831,50.827751
3.914682,51.003388
3.989527,51.000627
4.463567,51.012662
4.84677,50.831078
4.14437,51.015443
4.86534,50.833563
3.438522,50.903089
4.15759,51.018952
3.889639,51.002869
3.851582,50.99895
